iteration	evaluations	runtime[s]	f1[MIN]
821	41050	1.421	8533.517453919376
822	41100	1.423	8518.805419745417
823	41150	1.425	8449.481867040811
824	41200	1.426	8426.541462353827
825	41250	1.428	8386.038365823742
826	41300	1.429	8363.973437741271
827	41350	1.431	8355.90789156334
828	41400	1.432	8355.90789156334
829	41450	1.435	8297.07873309651
830	41500	1.437	8297.07873309651
831	41550	1.438	8297.07873309651
832	41600	1.44	8291.6017327365
833	41650	1.441	8274.760672037712
834	41700	1.443	8263.485437507212
835	41750	1.444	8236.932183059595
836	41800	1.445	8223.956401103409
837	41850	1.447	8193.995090052125
838	41900	1.448	8173.3973880920985
839	41950	1.45	8147.731292557217
840	42000	1.451	8147.731292557217
841	42050	1.453	8122.76254510033
842	42100	1.454	8113.7976194380435
843	42150	1.456	8087.398212300508
844	42200	1.457	8082.526515735174
845	42250	1.459	8063.29896220318
846	42300	1.46	8055.510418405305
847	42350	1.461	8031.586151901746
848	42400	1.463	8028.79251949388
849	42450	1.464	8014.019487020863
850	42500	1.465	7976.9681273132455
851	42550	1.467	7951.826784188427
852	42600	1.468	7951.826784188427
853	42650	1.47	7944.712801144522
854	42700	1.471	7944.712801144522
855	42750	1.473	7944.712801144522
856	42800	1.474	7944.712801144522
857	42850	1.476	7944.712801144522
858	42900	1.477	7944.712801144522
859	42950	1.479	7944.712801144522
860	43000	1.48	7932.251242759646
861	43050	1.482	7909.153685625899
862	43100	1.483	7879.162675701588
863	43150	1.485	7879.078347706462
864	43200	1.486	7866.640957745432
865	43250	1.488	7848.846960771852
866	43300	1.489	7796.774511249277
867	43350	1.491	7778.466741988416
868	43400	1.492	7762.736608085385
869	43450	1.493	7747.728647799352
870	43500	1.495	7722.27570865162
871	43550	1.496	7696.478861331997
872	43600	1.498	7670.636849616898
873	43650	1.499	7666.356360145591
874	43700	1.501	7640.129942688805
875	43750	1.502	7621.405659715396
876	43800	1.504	7609.755883441824
877	43850	1.505	7589.187212034973
878	43900	1.507	7561.460076509832
879	43950	1.51	7527.826009172589
880	44000	1.512	7527.826009172589
881	44050	1.513	7527.826009172589
882	44100	1.515	7527.826009172589
883	44150	1.516	7527.826009172589
884	44200	1.517	7527.826009172589
885	44250	1.519	7493.111296487689
886	44300	1.52	7449.319810441193
887	44350	1.522	7449.319810441193
888	44400	1.523	7423.853689092136
889	44450	1.525	7423.853689092136
890	44500	1.526	7398.505874347728
891	44550	1.528	7393.754583262302
892	44600	1.529	7376.917948005951
893	44650	1.531	7356.730457209284
894	44700	1.532	7304.429270805912
895	44750	1.533	7302.2318343823545
896	44800	1.535	7269.504664368555
897	44850	1.536	7249.710549092924
898	44900	1.538	7233.283880218221
899	44950	1.539	7211.524235519608
900	45000	1.541	7201.697529285593
901	45050	1.542	7179.178764865367
902	45100	1.544	7160.467193922216
903	45150	1.545	7129.13622257226
904	45200	1.547	7129.13622257226
905	45250	1.548	7129.13622257226
906	45300	1.549	7125.503493820657
907	45350	1.551	7117.35103251063
908	45400	1.552	7095.328468326023
909	45450	1.554	7078.561944004054
910	45500	1.555	7057.367555234703
911	45550	1.557	7055.879217425315
912	45600	1.558	7031.051853064645
913	45650	1.56	7009.313888939818
914	45700	1.561	6982.807560144101
915	45750	1.563	6980.103592083726
916	45800	1.565	6980.103592083726
917	45850	1.566	6945.965139563157
918	45900	1.567	6906.795748510234
919	45950	1.569	6905.692508151703
920	46000	1.57	6887.133777437987
921	46050	1.572	6840.495480241691
922	46100	1.573	6840.495480241691
923	46150	1.575	6840.495480241691
924	46200	1.576	6833.704402818239
925	46250	1.578	6827.013262401784
926	46300	1.579	6792.336414174122
927	46350	1.581	6748.8708123778115
928	46400	1.582	6739.853134466859
929	46450	1.584	6726.913576338302
930	46500	1.585	6706.706955804453
931	46550	1.588	6706.706955804453
932	46600	1.59	6640.194102096678
933	46650	1.591	6640.194102096678
934	46700	1.593	6629.205572076604
935	46750	1.594	6615.227867705488
936	46800	1.596	6608.62234969419
937	46850	1.597	6581.798827335109
938	46900	1.599	6574.418963250054
939	46950	1.6	6574.418963250054
940	47000	1.602	6566.090156525746
941	47050	1.605	6554.292767869408
942	47100	1.606	6545.60796665416
943	47150	1.609	6541.229419592003
944	47200	1.611	6520.966657469155
945	47250	1.612	6470.611085305041
946	47300	1.614	6463.539856696077
947	47350	1.615	6440.88830852669
948	47400	1.616	6433.401806043014
949	47450	1.618	6402.180723484355
950	47500	1.619	6402.180723484355
951	47550	1.621	6380.421542022834
952	47600	1.622	6380.421542022834
953	47650	1.624	6380.421542022834
954	47700	1.625	6380.421542022834
955	47750	1.627	6358.960954223812
956	47800	1.629	6358.960954223812
957	47850	1.63	6335.86307142773
958	47900	1.632	6329.626622104667
959	47950	1.633	6296.417962712747
960	48000	1.635	6281.0098746836675
961	48050	1.636	6267.7379632412685
962	48100	1.638	6244.325309247404
963	48150	1.639	6244.325309247404
964	48200	1.641	6244.325309247404
965	48250	1.643	6244.325309247404
966	48300	1.644	6244.325309247404
967	48350	1.646	6244.325309247404
968	48400	1.647	6244.325309247404
969	48450	1.649	6244.325309247404
970	48500	1.65	6244.325309247404
971	48550	1.652	6244.325309247404
972	48600	1.654	6241.624322175728
973	48650	1.655	6223.536680571022
974	48700	1.657	6217.638640619504
975	48750	1.658	6178.1368599003035
976	48800	1.66	6153.884125324766
977	48850	1.661	6141.849379653252
978	48900	1.663	6141.849379653252
979	48950	1.665	6134.668893444462
980	49000	1.666	6134.668893444462
981	49050	1.668	6133.288939312144
982	49100	1.669	6120.325618006343
983	49150	1.671	6104.713579430757
984	49200	1.672	6051.926034955784
985	49250	1.674	6051.926034955784
986	49300	1.675	6042.656424573153
987	49350	1.677	6036.829469591573
988	49400	1.678	6007.742975854695
989	49450	1.68	5988.680166757138
990	49500	1.681	5986.94872035128
991	49550	1.683	5951.783156487756
992	49600	1.684	5936.009297310796
993	49650	1.686	5915.372746394985
994	49700	1.687	5892.758619636624
995	49750	1.689	5876.281598700678
996	49800	1.69	5853.512478012079
997	49850	1.692	5853.512478012079
998	49900	1.693	5847.392178254382
999	49950	1.695	5817.658059676296
1000	50000	1.696	5793.791912198174
1001	50050	1.698	5793.791912198174
1002	50100	1.699	5764.928099541209
1003	50150	1.701	5759.155969320188
1004	50200	1.703	5739.918422308052
1005	50250	1.708	5733.652538778506
1006	50300	1.71	5705.402370507409
1007	50350	1.713	5705.402370507409
1008	50400	1.715	5705.402370507409
1009	50450	1.717	5705.402370507409
1010	50500	1.718	5705.402370507409
1011	50550	1.72	5705.402370507409
1012	50600	1.721	5705.402370507409
1013	50650	1.722	5705.402370507409
1014	50700	1.724	5693.522539786125
1015	50750	1.725	5670.859405732546
1016	50800	1.727	5654.149502242723
1017	50850	1.728	5651.780180317246
1018	50900	1.73	5651.049361103339
1019	50950	1.731	5639.552852526947
1020	51000	1.733	5613.907872283705
1021	51050	1.734	5599.072029182532
1022	51100	1.736	5599.072029182532
1023	51150	1.737	5599.072029182532
1024	51200	1.739	5593.461038508093
1025	51250	1.74	5580.82809198943
1026	51300	1.742	5566.525310559144
1027	51350	1.743	5546.880540051041
1028	51400	1.745	5546.880540051041
1029	51450	1.746	5533.608806810236
1030	51500	1.747	5527.667265557966
1031	51550	1.749	5508.185515913903
1032	51600	1.75	5497.406392164255
1033	51650	1.752	5468.691916134088
1034	51700	1.753	5468.691916134088
1035	51750	1.755	5468.691916134088
1036	51800	1.756	5468.691916134088
1037	51850	1.758	5461.778531380231
1038	51900	1.759	5450.731740684359
1039	51950	1.761	5450.731740684359
1040	52000	1.762	5447.784683329315
1041	52050	1.764	5433.05768127562
1042	52100	1.765	5433.05768127562
1043	52150	1.767	5414.555971490393
1044	52200	1.769	5406.736684213445
1045	52250	1.77	5375.1393751071255
1046	52300	1.772	5370.63662263152
1047	52350	1.773	5347.757437642543
1048	52400	1.775	5323.88815851541
1049	52450	1.776	5323.88815851541
1050	52500	1.778	5323.88815851541
1051	52550	1.779	5312.068002012717
1052	52600	1.781	5303.923702187746
1053	52650	1.782	5274.247531616482
1054	52700	1.783	5239.771515664308
1055	52750	1.785	5239.771515664308
1056	52800	1.786	5239.771515664308
1057	52850	1.788	5239.771515664308
1058	52900	1.789	5235.436102129291
1059	52950	1.795	5235.436102129291
1060	53000	1.797	5235.436102129291
1061	53050	1.798	5235.436102129291
1062	53100	1.8	5235.436102129291
1063	53150	1.801	5235.436102129291
1064	53200	1.803	5235.436102129291
1065	53250	1.805	5235.436102129291
1066	53300	1.806	5235.436102129291
1067	53350	1.808	5235.436102129291
1068	53400	1.81	5235.436102129291
1069	53450	1.811	5227.784423739798
1070	53500	1.814	5217.393456079538
1071	53550	1.815	5217.393456079538
1072	53600	1.817	5217.393456079538
1073	53650	1.819	5217.393456079538
1074	53700	1.82	5217.393456079538
1075	53750	1.822	5217.393456079538
1076	53800	1.823	5217.393456079538
1077	53850	1.824	5204.386540722834
1078	53900	1.826	5162.423291195404
1079	53950	1.827	5154.735324948723
1080	54000	1.829	5147.793305021395
1081	54050	1.83	5147.793305021395
1082	54100	1.832	5147.03209561879
1083	54150	1.833	5147.03209561879
1084	54200	1.835	5137.7858550947685
1085	54250	1.836	5137.7858550947685
1086	54300	1.838	5137.7858550947685
1087	54350	1.839	5137.7858550947685
1088	54400	1.84	5132.7343235907565
1089	54450	1.842	5095.243978111165
1090	54500	1.843	5086.910275432246
1091	54550	1.845	5085.700059663503
1092	54600	1.846	5085.700059663503
1093	54650	1.848	5070.249241249252
1094	54700	1.849	5070.249241249252
1095	54750	1.851	5068.104670718629
1096	54800	1.852	5068.104670718629
1097	54850	1.853	5064.660154835167
1098	54900	1.855	5031.5990584031515
1099	54950	1.856	5001.9593289843215
1100	55000	1.858	4981.097150827299
1101	55050	1.859	4973.247420109749
1102	55100	1.861	4967.3444125722435
1103	55150	1.863	4961.557824763992
1104	55200	1.864	4957.411905340889
1105	55250	1.866	4956.546871003372
1106	55300	1.867	4930.522573254013
1107	55350	1.869	4917.338175013373
1108	55400	1.871	4912.791447755643
1109	55450	1.872	4885.161626530044
1110	55500	1.874	4867.709421760532
1111	55550	1.875	4860.752403039345
1112	55600	1.876	4816.007823658425
1113	55650	1.879	4816.007823658425
1114	55700	1.881	4816.007823658425
1115	55750	1.882	4816.007823658425
1116	55800	1.884	4816.007823658425
1117	55850	1.885	4816.007823658425
1118	55900	1.888	4791.831693878181
1119	55950	1.889	4791.831693878181
1120	56000	1.89	4791.831693878181
1121	56050	1.892	4783.479750821738
1122	56100	1.893	4783.479750821738
1123	56150	1.895	4783.479750821738
1124	56200	1.896	4770.790826439787
1125	56250	1.898	4760.174694983579
1126	56300	1.899	4760.174694983579
1127	56350	1.901	4754.254750102831
1128	56400	1.902	4745.031172705297
1129	56450	1.904	4744.831608433151
1130	56500	1.92	4743.134413793065
1131	56550	1.922	4718.898225347892
1132	56600	1.923	4718.898225347892
1133	56650	1.925	4697.997260000688
1134	56700	1.926	4680.805791193024
1135	56750	1.927	4636.469899637058
1136	56800	1.929	4636.469899637058
1137	56850	1.93	4636.469899637058
1138	56900	1.932	4636.469899637058
1139	56950	1.933	4613.71422689528
1140	57000	1.935	4613.71422689528
1141	57050	1.936	4613.71422689528
1142	57100	1.938	4613.71422689528
1143	57150	1.939	4613.71422689528
1144	57200	1.94	4613.71422689528
1145	57250	1.942	4613.71422689528
1146	57300	1.943	4613.71422689528
1147	57350	1.945	4613.71422689528
1148	57400	1.946	4613.380242112095
1149	57450	1.948	4610.602450722479
1150	57500	1.949	4604.3117540562835
1151	57550	1.951	4576.222046812745
1152	57600	1.952	4562.695322945155
1153	57650	1.954	4560.31926026725
1154	57700	1.955	4556.045525523428
1155	57750	1.957	4535.978529767341
1156	57800	1.959	4519.187584613616
1157	57850	1.961	4518.240046735253
1158	57900	1.962	4511.025964461158
1159	57950	1.964	4491.7811776946
1160	58000	1.965	4483.574975959135
1161	58050	1.967	4480.981388622831
1162	58100	1.969	4462.17468113291
1163	58150	1.97	4455.085966236715
1164	58200	1.972	4453.1824515348435
1165	58250	1.973	4449.753662193871
1166	58300	1.976	4449.753662193871
1167	58350	1.978	4449.753662193871
1168	58400	1.979	4449.753662193871
1169	58450	1.98	4449.753662193871
1170	58500	1.982	4449.753662193871
1171	58550	1.983	4449.753662193871
1172	58600	1.985	4449.753662193871
1173	58650	1.986	4449.753662193871
1174	58700	1.987	4449.753662193871
1175	58750	1.989	4449.753662193871
1176	58800	1.99	4449.753662193871
1177	58850	1.992	4449.753662193871
1178	58900	1.994	4449.753662193871
1179	58950	1.995	4449.753662193871
1180	59000	1.997	4449.753662193871
1181	59050	1.998	4449.753662193871
1182	59100	2.0	4449.753662193871
1183	59150	2.001	4449.753662193871
1184	59200	2.003	4449.753662193871
1185	59250	2.004	4449.753662193871
1186	59300	2.006	4449.753662193871
1187	59350	2.007	4430.234560182601
1188	59400	2.009	4423.9866533187815
1189	59450	2.01	4385.657694238422
1190	59500	2.012	4376.824041162343
1191	59550	2.013	4376.824041162343
1192	59600	2.015	4376.824041162343
1193	59650	2.016	4376.824041162343
1194	59700	2.017	4363.389420803816
1195	59750	2.02	4363.389420803816
1196	59800	2.022	4363.389420803816
1197	59850	2.023	4363.389420803816
1198	59900	2.025	4363.389420803816
1199	59950	2.026	4363.389420803816
1200	60000	2.027	4362.949604162157
1201	60050	2.029	4359.572317424267
1202	60100	2.03	4352.860451052886
1203	60150	2.032	4339.978901776107
1204	60200	2.033	4333.632226109518
1205	60250	2.035	4333.632226109518
1206	60300	2.036	4300.522975047437
1207	60350	2.037	4300.522975047437
1208	60400	2.039	4300.522975047437
1209	60450	2.04	4300.522975047437
1210	60500	2.043	4300.522975047437
1211	60550	2.046	4300.522975047437
1212	60600	2.048	4300.522975047437
1213	60650	2.05	4300.522975047437
1214	60700	2.051	4300.522975047437
1215	60750	2.054	4300.522975047437
1216	60800	2.055	4300.522975047437
1217	60850	2.057	4300.522975047437
1218	60900	2.058	4300.522975047437
1219	60950	2.059	4300.522975047437
1220	61000	2.061	4300.522975047437
1221	61050	2.062	4300.522975047437
1222	61100	2.064	4300.522975047437
1223	61150	2.066	4300.522975047437
1224	61200	2.067	4300.522975047437
1225	61250	2.069	4300.522975047437
1226	61300	2.07	4300.522975047437
1227	61350	2.072	4300.522975047437
1228	61400	2.073	4298.576827997869
1229	61450	2.075	4290.133474352308
1230	61500	2.077	4290.133474352308
1231	61550	2.078	4289.227894404133
1232	61600	2.079	4278.47488571328
1233	61650	2.081	4260.832467259928
1234	61700	2.082	4247.168847932056
1235	61750	2.084	4247.168847932056
1236	61800	2.086	4247.168847932056
1237	61850	2.087	4247.168847932056
1238	61900	2.092	4247.168847932056
1239	61950	2.094	4247.168847932056
1240	62000	2.095	4244.080308560104
1241	62050	2.097	4226.388333615257
1242	62100	2.098	4226.388333615257
1243	62150	2.101	4199.272804433571
1244	62200	2.103	4199.272804433571
1245	62250	2.105	4199.272804433571
1246	62300	2.107	4188.3020099788155
1247	62350	2.109	4188.3020099788155
1248	62400	2.11	4188.3020099788155
1249	62450	2.112	4180.567412137305
1250	62500	2.113	4180.567412137305
1251	62550	2.115	4180.567412137305
1252	62600	2.116	4180.567412137305
1253	62650	2.118	4171.4467894749705
1254	62700	2.119	4169.868745281508
1255	62750	2.121	4163.955836371463
1256	62800	2.122	4162.242184896929
1257	62850	2.124	4139.891489460235
1258	62900	2.125	4139.596346406581
1259	62950	2.127	4139.596346406581
1260	63000	2.128	4139.596346406581
1261	63050	2.13	4139.596346406581
1262	63100	2.131	4129.1637118870485
1263	63150	2.133	4129.1637118870485
1264	63200	2.134	4129.1637118870485
1265	63250	2.136	4129.1637118870485
1266	63300	2.139	4129.1637118870485
1267	63350	2.14	4129.1637118870485
1268	63400	2.142	4129.1637118870485
1269	63450	2.145	4129.1637118870485
1270	63500	2.147	4129.1637118870485
1271	63550	2.148	4129.1637118870485
1272	63600	2.15	4129.1637118870485
1273	63650	2.151	4123.452399906734
1274	63700	2.153	4123.452399906734
1275	63750	2.155	4123.452399906734
1276	63800	2.156	4123.452399906734
1277	63850	2.158	4123.452399906734
1278	63900	2.16	4123.452399906734
1279	63950	2.161	4117.605663253369
1280	64000	2.163	4117.605663253369
1281	64050	2.164	4117.605663253369
1282	64100	2.166	4117.605663253369
1283	64150	2.167	4117.605663253369
1284	64200	2.169	4117.605663253369
1285	64250	2.17	4117.605663253369
1286	64300	2.172	4117.605663253369
1287	64350	2.173	4117.605663253369
1288	64400	2.175	4117.605663253369
1289	64450	2.176	4117.605663253369
1290	64500	2.178	4117.605663253369
1291	64550	2.179	4117.605663253369
1292	64600	2.181	4117.605663253369
1293	64650	2.183	4117.605663253369
1294	64700	2.184	4117.605663253369
1295	64750	2.186	4117.605663253369
1296	64800	2.188	4117.605663253369
1297	64850	2.189	4117.605663253369
1298	64900	2.191	4113.83161275154
1299	64950	2.193	4113.83161275154
1300	65000	2.194	4113.83161275154
1301	65050	2.196	4113.83161275154
1302	65100	2.197	4113.83161275154
1303	65150	2.199	4113.83161275154
1304	65200	2.201	4113.83161275154
1305	65250	2.202	4113.83161275154
1306	65300	2.204	4099.5440551643305
1307	65350	2.207	4099.5440551643305
1308	65400	2.209	4099.5440551643305
1309	65450	2.21	4099.5440551643305
1310	65500	2.212	4099.5440551643305
1311	65550	2.214	4099.5440551643305
1312	65600	2.215	4099.5440551643305
1313	65650	2.217	4099.5440551643305
1314	65700	2.218	4099.5440551643305
1315	65750	2.22	4099.5440551643305
1316	65800	2.221	4099.5440551643305
